"","ID_4","X","Y","living_wage","pop_density","average_age_pop","one_person_HH","one_parent_HH","reg_partnership","higher_degree","owner_buildings","poverty_S","criminality_index","income_index","gini_ineq_coef"
"1",1,677832.677615935,736897.297211156,-0.644739722744673,-0.269133802693158,-0.314248359494792,-0.601388473211708,-1.18549908292275,-0.658126556336449,-0.527651676100124,0.0130031384655462,-0.31566523229708,0.663022314410267,-0.25566980673731,1.25477079922061
"2",2,696187.443500982,734129.273770675,-0.764399044997714,-0.287524964919012,0.174224266369817,-1.01463016146045,-0.851784643088205,-0.279913815448083,-1.14539955573784,0.297052400643201,-0.531096032491814,0.0790810939147585,-0.533192093301299,0.373083447746786
"3",3,656913.102062755,738242.69665671,-0.451013683303697,-0.179246458650994,-0.231583967413098,-0.807199039515982,-0.676370642662354,0.413476209513923,-0.550187542953861,0.652376016430009,-0.700236849049237,-0.374207426719185,-0.309756677479332,0.339452415516545
"4",4,657013.526708618,732854.208270209,-0.432317473834366,-0.215727131652499,0.310679740367778,-0.846092374880569,-0.783330399019581,-0.332443362793689,0.571303242826202,0.415493605905471,-0.793745026847733,-0.391248978050063,0.627417950577345,0.937355928349534
"5",5,666510.398495222,731716.20482521,-0.590766953674613,-0.256593720977586,-0.736267490176863,-1.02759460658198,-1.02292025325977,-0.416490638546659,-0.726497560103682,0.220537285739257,-0.764803906229739,-0.263726097493565,-0.152294573961935,-0.073324725931304
"6",6,685353.66108865,729467.610059697,-0.426544750537011,-0.267534571195258,-0.785221723453102,-1.37277295794269,-1.19833425368562,-0.479526095361387,-0.405692867244609,0.242548483177378,-0.681477809307251,0.679682598784895,-0.202625974714789,0.103546230290577
"7",7,689928.338434412,737088.81607904,-0.567114636953714,-0.193735304497241,-0.409190630563434,-0.0682256675888271,-1.12132322910842,2.01037444882036,-1.28591731376702,-1.15673478253173,0.308224967000267,-0.273644880934902,-1.05441737774204,0.0686116442631378
"8",8,690528.151899816,725407.333091578,0.969086992793641,-0.0069364469296199,0.5353890863453,1.00620272185789,-0.227139665962002,0.297911205353589,-0.3380852666834,-1.20180532966693,0.378998442424154,1.82260776908968,0.0575004314283829,-0.351867104363305
"9",9,700313.328158693,725465.535009334,-0.683558533526469,-0.246031132102233,-0.61211486295181,-0.552771804005974,-0.992971521479744,1.06484259659944,-0.884248628079837,0.316967293563406,-0.74178800920604,-0.14012043211117,-0.481224256082835,-0.697695426543859
"10",10,678427.990643474,727541.947546142,-0.62888555201364,-0.24481016194665,-0.57632381834392,-0.884985710245156,-1.12132322910842,0.865230316686138,-1.13877135960439,0.173370434086142,-0.765746440387405,-0.396247358730272,-0.507538993752122,-1.23396080994334
"11",11,650129.009845467,717455.746011065,0.789539807612571,0.806646242976755,-0.621163411228573,2.61055280564711,0.320494286586998,-0.532055642706993,-0.271803305348881,-2.27301693832215,0.0781384301976854,3.24334861988341,-0.608083320505205,0.295674803946766
"12",12,668079.882906426,725164.218326634,-0.676977252894305,-0.213591630909793,-0.164859756564874,-1.17830628111975,-0.847506252833916,0.234875748538861,-0.474626107032509,0.617786991884391,-0.731009173724471,-0.554877842349425,0.615927815191452,0.289663171414101
"13",13,695029.332335245,723728.343702719,-0.782155966931924,-0.200879176936963,0.841097170563913,-1.44893907303167,-1.30529401004285,-0.0697956260656566,-0.0729574213453237,1.0632517019416,-0.807165727954615,-0.482548877795369,0.82684315442522,1.01332789784973
